sku-id,name,p1,p3,down,pre,url
31800355181,华为（HUAWEI） 荣耀play 全面屏游戏手机 幻夜黑 全网通(6G+128G),1858.00,1835.0,23.0,1.2378902045209903,https://item.jd.com/31800355181.html
26720927401,华为（HUAWEI） 华为 畅享8 全面屏手机 蓝色 全网通（4G RAM+64G ROM）,1035.00,1049.0,-14.0,-1.3526570048309179,https://item.jd.com/26720927401.html
20045127777,华为（HUAWEI） 华为 Mate10 保时捷 限量版 手机 钻石黑色 全网通(6G+256G),5168.00,5162.0,6.0,0.11609907120743033,https://item.jd.com/20045127777.html
18168037706,华为（HUAWEI） 华为Mate10 手机 香槟金 全网通(6GB+128GB)高配版,2868.00,2928.0,-60.0,-2.092050209205021,https://item.jd.com/18168037706.html
27765165890,华为（HUAWEI） 荣耀9i 手机 幻夜黑 全网通(4G+64G),1078.00,1068.0,10.0,0.927643784786642,https://item.jd.com/27765165890.html
26808840583,华为（HUAWEI） 华为 畅享8e 手机 蓝色 全网通 3G+32G,778.00,1199.0,-421.0,-54.113110539845756,https://item.jd.com/26808840583.html
34658742013,华为（HUAWEI） 华为Mate20 Pro手机 宝石蓝 全网通8G+256G(UD屏幕指纹）赠蓝牙耳机,7368.00,7299.0,69.0,0.9364820846905538,https://item.jd.com/34658742013.html
37151931075,华为（HUAWEI） 荣耀Play 手机 幻夜黑 6G+128G,1828.00,-1.0,1829.0,100.054704595186,https://item.jd.com/37151931075.html
32561702252,华为（HUAWEI） 畅享8e 青春版 双卡双待手机 金色 全网通(2G+32G),607.00,605.0,2.0,0.3294892915980231,https://item.jd.com/32561702252.html
33221889442,华为（HUAWEI） 华为荣耀play 游戏手机 幻夜黑 全网通(6G 128G),1845.00,1849.0,-4.0,-0.21680216802168023,https://item.jd.com/33221889442.html
31055848455,华为（HUAWEI） 荣耀 7x 荣耀畅玩7X手机 极光蓝 全网通 高配版(4G+64G),1085.00,1118.0,-33.0,-3.0414746543778803,https://item.jd.com/31055848455.html
31592301344,华为（HUAWEI） 荣耀 Play 游戏手机 双卡双待 极光蓝 全网通 6GB+128GB,1838.00,1829.0,9.0,0.48966267682263326,https://item.jd.com/31592301344.html
38248844015,华为（HUAWEI） 荣耀8x 全面屏手机 幻影黑 全网通6+128G,1899.00,1798.0,101.0,5.318588730911006,https://item.jd.com/38248844015.html
31499286303,华为（HUAWEI） 华为nova3 手机 相思红 全网通(6G+128G),2398.90,-1.0,2399.9,100.0416857726458,https://item.jd.com/31499286303.html
34556706802,华为（HUAWEI） 华为畅享9plus 手机 宝石蓝 全网通(4+128G),1698.90,1699.0,-0.09999999999990905,-0.005886161633993116,https://item.jd.com/34556706802.html
26923804970,华为（HUAWEI） 荣耀Play GT游戏加速 手机 星云紫 全网通(6G+128G),1845.00,1838.0,7.0,0.3794037940379404,https://item.jd.com/26923804970.html
32280276649,华为（HUAWEI） 荣耀7C畅玩7C全面屏手机 幻夜黑 全网通4G（3G+32G）,769.00,799.0,-30.0,-3.901170351105332,https://item.jd.com/32280276649.html
35371888976,华为（HUAWEI） 华为Mate20 Pro手机 宝石蓝 8GB+128GB (UD版 屏幕指纹),6569.00,6609.0,-40.0,-0.6089206880803775,https://item.jd.com/35371888976.html
26815785816,华为（HUAWEI） Mate10Pro 商务手机 宝石蓝 全网通 6GB+128GB,2986.00,2978.0,8.0,0.26791694574681846,https://item.jd.com/26815785816.html
26356667843,华为（HUAWEI） P20 手机 宝石蓝 全网通6G+128G,3785.00,3765.0,20.0,0.5284015852047557,https://item.jd.com/26356667843.html
30470825109,华为（HUAWEI） 荣耀畅玩7C 全面屏手机 魅焰红 全网通(3G+32G)标配,759.00,799.0,-40.0,-5.270092226613966,https://item.jd.com/30470825109.html
27520893552,华为（HUAWEI） Mate10 Pro 手机 双卡双待 银钻灰 全网通4G(6G+128G),3109.00,3108.0,1.0,0.0321646831778707,https://item.jd.com/27520893552.html
33212920071,华为（HUAWEI）nova3i手机 亮黑色（6G+128G） 全网通,2199.00,1999.0,200.0,9.095043201455207,https://item.jd.com/33212920071.html
36909251553,华为（HUAWEI） 华为 nova3i 手机 亮黑色 全网通(6G+64G ROM),1999.00,-1.0,2000.0,100.05002501250627,https://item.jd.com/36909251553.html
30205453023,华为（HUAWEI） 荣耀V10 GT游戏加速 手机 幻夜黑 移动全网通 6G+64G,1688.00,1678.0,10.0,0.5924170616113744,https://item.jd.com/30205453023.html
25400023798,华为（HUAWEI） 华为nova2S 手机 樱粉金 全网通(6G RAM+128G ROM),2089.00,2095.0,-6.0,-0.28721876495931065,https://item.jd.com/25400023798.html
34674433731,华为（HUAWEI） Mate20 Pro 手机 亮黑色 全网通 8GB+256GB (UD版 屏幕指纹),7328.00,7275.0,53.0,0.7232532751091704,https://item.jd.com/34674433731.html
20747724168,华为（HUAWEI） Mate10 Pro 全面屏手机9 银钻灰 全网通(6G+64G),2628.00,2658.0,-30.0,-1.141552511415525,https://item.jd.com/20747724168.html
38831770141,华为（HUAWEI） 畅享Max 手机 琥珀棕 全网通 4G+128G,1649.00,1645.0,4.0,0.2425712553062462,https://item.jd.com/38831770141.html
34662350590,华为（HUAWEI） 华为Mate20 Pro 手机 亮黑色 3D面部识别+屏内指纹 8GB+128GB 全网通,6489.00,6492.0,-3.0,-0.04623208506703652,https://item.jd.com/34662350590.html
20112866468,华为（HUAWEI） 荣耀9i 全面屏  全网通 手机 魅海蓝 全网通(4G+64G),1088.00,1068.0,20.0,1.8382352941176472,https://item.jd.com/20112866468.html
28420809397,华为（HUAWEI） 荣耀9i手机青春 幻夜黑 全网通（4G+64G）,1075.00,1058.0,17.0,1.5813953488372092,https://item.jd.com/28420809397.html
28999389762,华为（HUAWEI） 华为9i 荣耀9i 手机 魅海蓝 全网通(4+64G),1074.00,1199.0,-125.0,-11.638733705772813,https://item.jd.com/28999389762.html
30806956348,华为（HUAWEI） 荣耀9i 全面屏手机 魅海蓝 全网通  4G+ 64GB,1065.00,1199.0,-134.0,-12.582159624413144,https://item.jd.com/30806956348.html
33200962935,华为（HUAWEI） 荣耀 畅玩7X手机 魅焰红 全网通(4G+64G),1089.00,1065.0,24.0,2.203856749311295,https://item.jd.com/33200962935.html
29679367163,华为（HUAWEI） 畅享8e青春版 手机 蓝色 全网通2G+32G,614.00,613.0,1.0,0.16286644951140067,https://item.jd.com/29679367163.html
19996240450,华为（HUAWEI） 华为mate10 pro 手机20 银钻灰 全网通6G+64G,2639.00,-1.0,2640.0,100.03789314134141,https://item.jd.com/19996240450.html
27150124344,华为（HUAWEI） Mate RS保时捷版手机 红色 6G+512G,9388.00,9688.0,-300.0,-3.1955688112484024,https://item.jd.com/27150124344.html
28651395795,华为（HUAWEI） 荣耀9i 手机 全面屏 幻夜黑 全网通(4G+64G),1073.00,1075.0,-2.0,-0.1863932898415657,https://item.jd.com/28651395795.html
23707741432,华为（HUAWEI） Mate9 Pro 手机 琥珀金 全网通4G(4G+64G),2299.00,2399.0,-100.0,-4.349717268377556,https://item.jd.com/23707741432.html
31062584357,华为（HUAWEI） 华为荣耀Note10 全网通4G全面屏手机 幻夜黑 全网通(6GB RAM+128GB ROM),2559.00,3199.0,-640.0,-25.009769441187963,https://item.jd.com/31062584357.html
36732866214,华为（HUAWEI） 荣耀畅玩8C全网通4G全面屏 华为手机人脸识别 骁龙手机 千元机老人机 铂光金 全网通(4GB 32GB),1038.00,989.0,49.0,4.720616570327553,https://item.jd.com/36732866214.html
30751168969,华为（HUAWEI） 华为 nova3i 手机 黑色 高配4G+128G,1899.00,1799.0,100.0,5.26592943654555,https://item.jd.com/30751168969.html
33500354320,华为（HUAWEI） 荣耀7A畅玩7A 全面屏手机 铂光金 全网通4G（2G+32G）,585.00,699.0,-114.0,-19.48717948717949,https://item.jd.com/33500354320.html
34666775679,华为（HUAWEI） 华为Mate20 Pro 旗舰手机3期免息 极光色 全网通8GB+256GB(UD版屏内解锁）,7499.00,7198.0,301.0,4.013868515802107,https://item.jd.com/34666775679.html
32481791770,华为（HUAWEI） 荣耀8X 手机 魅海蓝 全网通 6GB+64GB,1699.00,1899.0,-200.0,-11.771630370806356,https://item.jd.com/32481791770.html
28207514552,华为（HUAWEI） 华为Nova3i 手机 蓝楹紫 全网通6GB+128GB,2199.00,1999.0,200.0,9.095043201455207,https://item.jd.com/28207514552.html
34801858206,华为（HUAWEI） 华为畅享MAX 4G手机 全网通 幻夜黑 4G+128G赠荣耀原装耳机,1999.00,1649.0,350.0,17.508754377188595,https://item.jd.com/34801858206.html
36011788441,华为（HUAWEI） nova3 手机 蓝楹紫 全网通 6GB+128GB,2399.00,2419.0,-20.0,-0.8336807002917883,https://item.jd.com/36011788441.html
28359888924,华为（HUAWEI） 荣耀畅玩7x 手机 铂光金 全网通 4G+32G,868.00,888.0,-20.0,-2.3041474654377883,https://item.jd.com/28359888924.html
32901433311,华为（HUAWEI） 麦芒7手机12期免息0首付 亮黑色 全网通 6G+64G,1999.00,1788.0,211.0,10.55527763881941,https://item.jd.com/32901433311.html
36015785497,华为（HUAWEI） nova3i 手机 蓝楹紫 全网通 4GB+128GB,1589.00,-1.0,1590.0,100.0629326620516,https://item.jd.com/36015785497.html
15390532651,华为（HUAWEI） 华为 Mate9 全网通4G智能手机 香槟金 全网通（4G+64G）,2038.00,1988.0,50.0,2.4533856722276743,https://item.jd.com/15390532651.html
31061865151,华为（HUAWEI） 华为nova 手机 双卡双待 全网4G 金白色 公开全网4G+64G,1088.00,-1.0,1089.0,100.09191176470588,https://item.jd.com/31061865151.html
35836642875,华为（HUAWEI） 荣耀9i 手机 幻夜黑 全网通 4GB+64GB,1199.00,1099.0,100.0,8.340283569641366,https://item.jd.com/35836642875.html
17967388005,华为（HUAWEI） 荣耀7X 畅玩7x 手机 幻夜黑 全网通(4G+64G),1066.00,1129.0,-63.0,-5.909943714821764,https://item.jd.com/17967388005.html
36080586165,华为（HUAWEI） 荣耀9青春版 手机 珠光白 全网通 3GB+32GB,878.00,868.0,10.0,1.1389521640091116,https://item.jd.com/36080586165.html
32370288832,华为（HUAWEI） 荣耀9i 全面屏手机 魅海蓝 全网通4G（4G+64G）,1109.00,1199.0,-90.0,-8.11541929666366,https://item.jd.com/32370288832.html
30943160026,华为（HUAWEI） nova3 手机 亮黑色 全网通(6G+128G),2399.00,2449.0,-50.0,-2.084201750729471,https://item.jd.com/30943160026.html
20045669292,华为（HUAWEI） Mate10 Pro 全面屏 手机 宝石蓝色 全网通4G(6G+64G),2618.00,2623.0,-5.0,-0.19098548510313218,https://item.jd.com/20045669292.html
34680100245,华为（HUAWEI） mate20Pro 全面屏徕卡三摄商务手机 亮黑色 8G+128G 全网通 （UD屏内指纹版）,6568.00,6598.0,-30.0,-0.45676004872107184,https://item.jd.com/34680100245.html
31906793973,华为（HUAWEI） 荣耀畅玩7A 全面屏手机 全网通移动联通电信4G手机 双卡双待 铂光金2+32G,588.00,599.0,-11.0,-1.870748299319728,https://item.jd.com/31906793973.html
16327158519,华为（HUAWEI） Mate10 手机 香槟金 全网通(6GB+128GB),2918.00,2888.0,30.0,1.0281014393420151,https://item.jd.com/16327158519.html
